transaction_id,customer_id,transaction_date,product_category,product_name,quantity,unit_price,total_amount,currency,payment_method,payment_status,shipping_cost,tax_amount,discount_amount,order_source,customer_segment,source,extracted_at
TXN_20251001_002726,CUST_00000993,2024-12-03T21:55:24.605074,Electronics,Electronics Product 7463,5,317.93,1651.66,USD,PayPal,Pending,20.31,127.17,85.47,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605081
TXN_20251001_002727,VN_CUST_000962,2024-11-21T21:55:24.605086,Computing,Electronics Product 6757,3,1625.08,5290.18,USD,Credit Card,Failed,28.39,390.02,3.47,Mobile App,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605093
TXN_20251001_002728,VN_CUST_000723,2025-06-21T21:55:24.605099,Electronics,Electronics Product 7235,4,1641.39,7074.57,USD,Bank Transfer,Pending,49.46,525.24,65.69,Phone,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605107
TXN_20251001_002729,CUST_00000281,2025-04-09T21:55:24.605117,Electronics,Electronics Product 7409,2,1575.52,3424.4,USD,Credit Card,Pending,45.22,252.08,23.94,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605136
TXN_20251001_002730,VN_CUST_000525,2025-09-21T21:55:24.605146,Electronics,Electronics Product 6733,4,1568.52,6775.4,USD,Cash,Completed,18.42,501.93,19.03,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605155
TXN_20251001_002731,CUST_00000533,2025-08-02T21:55:24.605163,Computing,Electronics Product 3312,1,1956.02,2045.91,USD,PayPal,Completed,13.34,156.48,79.93,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605171
TXN_20251001_002732,VN_CUST_000707,2025-01-22T21:55:24.605177,Audio,Electronics Product 1675,2,798.34,1705.66,USD,Cash,Completed,31.14,127.73,49.89,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605182
TXN_20251001_002733,VN_CUST_000298,2025-02-12T21:55:24.605187,Gaming,Electronics Product 9551,1,197.53,191.72,USD,Credit Card,Failed,11.8,15.8,33.41,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605192
TXN_20251001_002734,VN_CUST_000738,2024-10-30T21:55:24.605197,Electronics,Electronics Product 4022,3,870.86,2831.33,USD,Cash,Pending,10.23,209.01,0.49,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605202
TXN_20251001_002735,VN_CUST_000851,2025-04-20T21:55:24.605207,Gaming,Electronics Product 2855,2,1290.89,2739.94,USD,Cash,Pending,46.0,206.54,94.38,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605213
TXN_20251001_002736,CUST_00000024,2025-04-07T21:55:24.605218,Audio,Electronics Product 7743,5,1512.86,8162.35,USD,Bank Transfer,Failed,25.16,605.14,32.25,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605223
TXN_20251001_002737,CUST_00000384,2024-10-09T21:55:24.605227,Computing,Electronics Product 8538,4,460.99,1999.73,USD,PayPal,Pending,13.23,147.52,4.98,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605233
TXN_20251001_002738,VN_CUST_000751,2025-08-27T21:55:24.605241,Gaming,Electronics Product 6668,3,374.15,1194.15,USD,Bank Transfer,Pending,17.74,89.8,35.84,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605247
TXN_20251001_002739,CUST_00000880,2025-06-08T21:55:24.605252,Audio,Electronics Product 1646,4,859.45,3691.3,USD,PayPal,Pending,17.98,275.02,39.5,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605259
TXN_20251001_002740,CUST_00000682,2024-11-11T21:55:24.605265,Computing,Electronics Product 3200,2,692.46,1479.26,USD,PayPal,Completed,35.55,110.79,52.0,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605271
TXN_20251001_002741,CUST_00000131,2024-12-17T21:55:24.605276,Mobile,Electronics Product 6422,4,1645.61,7098.85,USD,PayPal,Failed,37.98,526.6,48.17,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605281
TXN_20251001_002742,VN_CUST_000389,2024-11-27T21:55:24.605285,Gaming,Electronics Product 4876,3,1346.36,4351.88,USD,Cash,Failed,44.45,323.13,54.78,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605291
TXN_20251001_002743,CUST_00000494,2024-12-03T21:55:24.605297,Mobile,Electronics Product 5429,4,1593.95,6887.48,USD,Bank Transfer,Pending,42.52,510.06,40.9,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605302
TXN_20251001_002744,CUST_00000255,2025-08-12T21:55:24.605307,Mobile,Electronics Product 6161,2,208.79,396.91,USD,Bank Transfer,Failed,9.35,33.41,63.43,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605312
TXN_20251001_002745,CUST_00000038,2024-12-16T21:55:24.605317,Audio,Electronics Product 4599,5,1770.4,9574.92,USD,Bank Transfer,Failed,23.99,708.16,9.23,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605325
TXN_20251001_002746,VN_CUST_000258,2024-11-20T21:55:24.605330,Electronics,Electronics Product 5163,1,867.34,912.84,USD,Cash,Failed,47.76,69.39,71.65,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605337
TXN_20251001_002747,CUST_00000445,2024-11-18T21:55:24.605344,Computing,Electronics Product 2507,2,1065.84,2280.13,USD,Credit Card,Failed,34.45,170.53,56.53,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605349
TXN_20251001_002748,CUST_00000616,2025-01-19T21:55:24.605354,Gaming,Electronics Product 4299,2,1709.71,3715.65,USD,Bank Transfer,Completed,33.5,273.55,10.82,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605359
TXN_20251001_002749,VN_CUST_000018,2025-09-16T21:55:24.605365,Audio,Electronics Product 5077,4,1074.55,4654.68,USD,Cash,Pending,38.74,343.86,26.12,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605370
TXN_20251001_002750,VN_CUST_000497,2024-11-19T21:55:24.605375,Gaming,Electronics Product 8544,2,1411.42,3002.73,USD,Bank Transfer,Failed,10.07,225.83,56.01,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605381
TXN_20251001_002751,VN_CUST_000893,2025-02-14T21:55:24.605385,Computing,Electronics Product 6739,4,803.64,3414.13,USD,PayPal,Completed,25.3,257.16,82.89,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605390
TXN_20251001_002752,VN_CUST_000827,2024-12-17T21:55:24.605395,Gaming,Electronics Product 5087,5,92.51,476.04,USD,Credit Card,Completed,8.27,37.0,31.78,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605400
TXN_20251001_002753,CUST_00000176,2024-11-26T21:55:24.605404,Audio,Electronics Product 3637,5,1067.4,5748.84,USD,Credit Card,Pending,22.61,426.96,37.73,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605411
TXN_20251001_002754,CUST_00000569,2025-04-22T21:55:24.605419,Computing,Electronics Product 1091,5,429.11,2272.86,USD,Credit Card,Failed,7.32,171.64,51.65,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605427
TXN_20251001_002755,VN_CUST_000869,2024-11-14T21:55:24.605435,Computing,Electronics Product 1146,5,210.47,1105.04,USD,PayPal,Pending,30.28,84.19,61.78,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605445
TXN_20251001_002756,VN_CUST_000606,2025-04-27T21:55:24.605453,Electronics,Electronics Product 3952,5,1050.91,5590.82,USD,PayPal,Pending,10.65,420.36,94.74,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605461
TXN_20251001_002757,CUST_00000212,2025-04-22T21:55:24.605471,Mobile,Electronics Product 2589,1,354.91,331.06,USD,Credit Card,Failed,35.67,28.39,87.91,Mobile App,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605488
TXN_20251001_002758,VN_CUST_000709,2024-11-21T21:55:24.605497,Gaming,Electronics Product 4757,1,799.2,907.23,USD,PayPal,Completed,48.09,63.94,4.0,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605507
TXN_20251001_002759,CUST_00000936,2025-04-11T21:55:24.605515,Electronics,Electronics Product 5619,3,1440.26,4651.25,USD,Bank Transfer,Completed,43.08,345.66,58.27,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605524
TXN_20251001_002760,CUST_00000049,2025-04-24T21:55:24.605531,Computing,Electronics Product 1628,3,1009.08,3196.37,USD,Credit Card,Completed,19.11,242.18,92.16,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605537
TXN_20251001_002761,VN_CUST_000913,2024-10-14T21:55:24.605541,Gaming,Electronics Product 1267,4,1884.0,8061.72,USD,Bank Transfer,Failed,20.28,602.88,97.44,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605546
TXN_20251001_002762,VN_CUST_000225,2025-03-06T21:55:24.605551,Electronics,Electronics Product 1507,2,1841.69,3942.23,USD,Cash,Completed,14.36,294.67,50.18,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605556
TXN_20251001_002763,CUST_00000475,2024-11-04T21:55:24.605561,Computing,Electronics Product 8506,1,282.2,299.75,USD,Bank Transfer,Completed,12.77,22.58,17.8,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605566
TXN_20251001_002764,CUST_00000825,2025-05-22T21:55:24.605572,Mobile,Electronics Product 7597,3,401.34,1268.74,USD,Bank Transfer,Pending,30.5,96.32,62.1,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605577
TXN_20251001_002765,VN_CUST_000221,2025-08-01T21:55:24.605582,Gaming,Electronics Product 6201,5,1292.58,6968.81,USD,Bank Transfer,Completed,8.77,517.03,19.89,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605588
TXN_20251001_002766,VN_CUST_000041,2024-11-23T21:55:24.605592,Gaming,Electronics Product 8892,5,422.17,2217.35,USD,Cash,Completed,6.11,168.87,68.48,Mobile App,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605597
TXN_20251001_002767,VN_CUST_000634,2025-05-16T21:55:24.605601,Gaming,Electronics Product 5783,4,1243.37,5366.69,USD,PayPal,Pending,27.78,397.88,32.45,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605606
TXN_20251001_002768,VN_CUST_000530,2025-02-14T21:55:24.605611,Gaming,Electronics Product 7048,1,1539.55,1647.78,USD,Cash,Failed,47.21,123.16,62.14,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605616
TXN_20251001_002769,VN_CUST_000221,2025-01-12T21:55:24.605620,Mobile,Electronics Product 1646,3,1682.96,5419.2,USD,Bank Transfer,Failed,27.34,403.91,60.93,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605625
TXN_20251001_002770,VN_CUST_000264,2025-07-18T21:55:24.605630,Computing,Electronics Product 4471,1,1147.92,1206.76,USD,Credit Card,Failed,9.91,91.83,42.9,Web,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605649
TXN_20251001_002771,VN_CUST_000011,2024-11-14T21:55:24.605654,Computing,Electronics Product 8218,4,1721.84,7403.06,USD,PayPal,Pending,37.83,550.99,73.12,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605660
TXN_20251001_002772,CUST_00000913,2025-08-14T21:55:24.605664,Electronics,Electronics Product 6125,4,541.56,2297.8,USD,Bank Transfer,Completed,40.64,173.3,82.38,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605670
TXN_20251001_002773,CUST_00000746,2025-07-21T21:55:24.605674,Electronics,Electronics Product 1401,5,1701.02,9185.83,USD,Credit Card,Completed,22.63,680.41,22.31,Mobile App,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605679
TXN_20251001_002774,CUST_00000008,2025-06-25T21:55:24.605688,Gaming,Electronics Product 6576,4,136.0,542.86,USD,Credit Card,Completed,12.23,43.52,56.89,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605697
TXN_20251001_002775,VN_CUST_000059,2024-10-29T21:55:24.605705,Gaming,Electronics Product 5232,3,584.96,1910.28,USD,Cash,Pending,19.4,140.39,4.39,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605714
TXN_20251001_002776,CUST_00000447,2025-05-16T21:55:24.605721,Audio,Electronics Product 2253,5,421.24,2210.06,USD,Bank Transfer,Completed,14.84,168.5,79.48,Phone,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605729
TXN_20251001_002777,VN_CUST_000069,2025-07-23T21:55:24.605735,Mobile,Electronics Product 8530,1,1344.97,1424.07,USD,Cash,Failed,20.11,107.6,48.61,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605741
TXN_20251001_002778,VN_CUST_000232,2024-10-08T21:55:24.605745,Mobile,Electronics Product 7627,3,370.27,1156.14,USD,Credit Card,Failed,37.73,88.86,81.26,Web,High_Value,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605750
TXN_20251001_002779,VN_CUST_000971,2025-06-11T21:55:24.605755,Audio,Electronics Product 4744,1,808.08,869.58,USD,Cash,Completed,19.62,64.65,22.77,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605760
TXN_20251001_002780,CUST_00000863,2025-08-01T21:55:24.605764,Electronics,Electronics Product 2104,2,899.8,1946.68,USD,Cash,Completed,39.62,143.97,36.51,Phone,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605770
TXN_20251001_002781,VN_CUST_000163,2025-05-12T21:55:24.605775,Computing,Electronics Product 5366,5,1944.89,10461.07,USD,Credit Card,Failed,22.04,777.96,63.38,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605779
TXN_20251001_002782,CUST_00000170,2025-03-04T21:55:24.605784,Computing,Electronics Product 7827,2,460.63,1012.68,USD,Credit Card,Completed,47.42,73.7,29.7,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605792
TXN_20251001_002783,VN_CUST_000225,2025-09-16T21:55:24.605796,Mobile,Electronics Product 9208,1,1252.51,1366.18,USD,Credit Card,Pending,16.94,100.2,3.47,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605801
TXN_20251001_002784,CUST_00000088,2024-10-05T21:55:24.605807,Audio,Electronics Product 8116,3,362.44,1125.61,USD,Cash,Completed,14.12,86.99,62.82,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605814
TXN_20251001_002785,CUST_00000192,2024-12-17T21:55:24.605819,Gaming,Electronics Product 6934,4,1151.67,4919.64,USD,Cash,Completed,36.89,368.53,92.46,Store,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605830
TXN_20251001_002786,VN_CUST_000530,2024-10-09T21:55:24.605837,Audio,Electronics Product 8297,1,1551.71,1635.62,USD,Credit Card,Pending,5.21,124.14,45.44,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605846
TXN_20251001_002787,CUST_00000150,2025-08-28T21:55:24.605854,Electronics,Electronics Product 8797,2,516.98,1107.94,USD,Credit Card,Failed,38.88,82.72,47.62,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605861
TXN_20251001_002788,CUST_00000385,2024-10-06T21:55:24.605868,Electronics,Electronics Product 5854,5,553.07,2934.02,USD,Cash,Failed,13.68,221.23,66.24,Store,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605873
TXN_20251001_002789,VN_CUST_000152,2025-03-07T21:55:24.605878,Audio,Electronics Product 9855,4,979.17,4176.64,USD,Credit Card,Pending,12.71,313.33,66.08,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605886
TXN_20251001_002790,CUST_00000338,2024-12-15T21:55:24.605893,Electronics,Electronics Product 5046,4,1663.77,7124.68,USD,Cash,Failed,30.73,532.41,93.54,Web,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605901
TXN_20251001_002791,CUST_00000719,2025-02-16T21:55:24.605907,Electronics,Electronics Product 2150,5,527.97,2828.51,USD,Credit Card,Pending,38.19,211.19,60.72,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605912
TXN_20251001_002792,CUST_00000773,2025-04-09T21:55:24.605917,Gaming,Electronics Product 1142,4,889.73,3843.5,USD,Bank Transfer,Pending,38.37,284.71,38.5,Store,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605923
TXN_20251001_002793,CUST_00000512,2024-12-22T21:55:24.605927,Computing,Electronics Product 8377,2,326.73,649.32,USD,Bank Transfer,Pending,9.58,52.28,66.0,Phone,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605933
TXN_20251001_002794,VN_CUST_000509,2024-11-06T21:55:24.605938,Audio,Electronics Product 7478,1,1107.42,1219.25,USD,Bank Transfer,Completed,39.24,88.59,16.0,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605945
TXN_20251001_002795,CUST_00000272,2025-01-26T21:55:24.605951,Computing,Electronics Product 8233,5,966.69,5169.67,USD,Cash,Failed,37.63,386.68,88.09,Web,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605959
TXN_20251001_002796,CUST_00000260,2024-10-01T21:55:24.605963,Electronics,Electronics Product 5172,5,105.21,590.48,USD,PayPal,Failed,26.78,42.08,4.43,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605972
TXN_20251001_002797,VN_CUST_000667,2025-05-08T21:55:24.605977,Mobile,Electronics Product 8140,5,1184.98,6401.73,USD,Credit Card,Completed,25.89,473.99,23.05,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605982
TXN_20251001_002798,CUST_00000227,2024-11-28T21:55:24.605987,Gaming,Electronics Product 5196,5,126.18,678.41,USD,Cash,Completed,20.57,50.47,23.53,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.605992
TXN_20251001_002799,VN_CUST_000720,2025-06-30T21:55:24.606000,Audio,Electronics Product 9261,1,1550.95,1585.57,USD,Credit Card,Pending,5.34,124.08,94.8,Phone,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606009
TXN_20251001_002800,CUST_00000279,2025-08-22T21:55:24.606016,Gaming,Electronics Product 2134,2,1335.21,2861.84,USD,Credit Card,Pending,24.78,213.63,46.99,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606026
TXN_20251001_002801,CUST_00000473,2025-09-10T21:55:24.606033,Gaming,Electronics Product 1604,1,892.48,918.04,USD,PayPal,Completed,33.37,71.4,79.21,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606041
TXN_20251001_002802,CUST_00000130,2025-09-07T21:55:24.606048,Mobile,Electronics Product 7407,4,1312.85,5619.15,USD,Credit Card,Failed,23.19,420.11,75.55,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606053
TXN_20251001_002803,VN_CUST_000570,2025-08-10T21:55:24.606058,Mobile,Electronics Product 2550,2,1356.21,2887.28,USD,Cash,Failed,18.19,216.99,60.32,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606063
TXN_20251001_002804,CUST_00000732,2024-12-28T21:55:24.606067,Electronics,Electronics Product 6459,2,1034.91,2182.95,USD,Cash,Failed,25.0,165.59,77.46,Mobile App,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606072
TXN_20251001_002805,CUST_00000321,2024-11-07T21:55:24.606077,Computing,Electronics Product 5323,2,1456.2,3139.87,USD,Bank Transfer,Failed,42.89,232.99,48.41,Mobile App,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606083
TXN_20251001_002806,CUST_00000487,2024-11-18T21:55:24.606099,Electronics,Electronics Product 3977,2,694.19,1464.9,USD,Cash,Failed,9.85,111.07,44.4,Phone,Occasional,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606106
TXN_20251001_002807,VN_CUST_000492,2024-10-18T21:55:24.606111,Computing,Electronics Product 3405,4,175.3,744.18,USD,Bank Transfer,Failed,14.21,56.1,27.33,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606117
TXN_20251001_002808,CUST_00000121,2025-04-29T21:55:24.606122,Audio,Electronics Product 6089,2,233.94,466.39,USD,PayPal,Failed,8.82,37.43,47.74,Phone,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606128
TXN_20251001_002809,VN_CUST_000053,2025-02-09T21:55:24.606132,Computing,Electronics Product 5565,4,1660.13,7156.51,USD,Bank Transfer,Completed,5.9,531.24,21.15,Phone,Premium,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606137
TXN_20251001_002810,VN_CUST_000368,2024-10-25T21:55:24.606142,Computing,Electronics Product 4826,3,145.64,435.09,USD,Bank Transfer,Completed,7.42,34.95,44.2,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606147
TXN_20251001_002811,CUST_00000627,2025-04-10T21:55:24.606152,Audio,Electronics Product 8494,3,343.89,1077.53,USD,Cash,Failed,29.39,82.53,66.06,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606157
TXN_20251001_002812,VN_CUST_000133,2024-10-18T21:55:24.606161,Gaming,Electronics Product 9309,3,1025.87,3297.18,USD,Credit Card,Failed,47.1,246.21,73.74,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606166
TXN_20251001_002813,VN_CUST_000416,2025-09-02T21:55:24.606171,Computing,Electronics Product 2595,2,729.81,1549.01,USD,Bank Transfer,Completed,25.03,116.77,52.41,Store,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606176
TXN_20251001_002814,CUST_00000083,2025-06-24T21:55:24.606180,Audio,Electronics Product 3889,4,1236.82,5296.63,USD,Bank Transfer,Completed,29.91,395.78,76.34,Web,New,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606186
TXN_20251001_002815,VN_CUST_000292,2025-07-05T21:55:24.606191,Mobile,Electronics Product 1875,3,500.03,1541.62,USD,Cash,Pending,7.28,120.01,85.76,Mobile App,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606197
TXN_20251001_002816,VN_CUST_000620,2025-07-26T21:55:24.606201,Gaming,Electronics Product 5604,2,1707.31,3658.82,USD,Cash,Completed,34.91,273.17,63.88,Web,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606207
TXN_20251001_002817,CUST_00000454,2024-12-04T21:55:24.606211,Mobile,Electronics Product 5315,5,475.04,2511.75,USD,Credit Card,Completed,24.2,190.02,77.67,Mobile App,VIP,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606216
TXN_20251001_002818,VN_CUST_000869,2025-06-05T21:55:24.606221,Audio,Electronics Product 2552,1,327.38,347.61,USD,Credit Card,Completed,17.95,26.19,23.91,Phone,Regular,Synthetic_Realistic_Patterns,2025-10-01T21:55:24.606226
