product_id,product_name,brand,category,subcategory,price_usd,price_vnd,original_price_usd,discount_percentage,rating,review_count,stock_quantity,weight_kg,warranty_months,is_featured,launch_date,description,market_focus,vietnam_popularity_score,platform_availability,payment_methods_supported,data_source,created_at,target_market,market_size_usd,market_growth_rate,mobile_commerce_penetration,integrated_id,source_type,source_platform,availability,crawl_timestamp,url
,OPPO Product 3928,OPPO,tai-nghe,tai-nghe,816.7083333333334,19601000.0,927.0416666666666,11.9,4.7,1840,,,12,0,,"Sản phẩm Product 3928 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_c796eafe,crawled,fptshop,True,2025-10-01 21:17:02.036112,https://fptshop.com/product/26285bf0
,FPT Product 6479,FPT,tai-nghe,tai-nghe,1540.0,36960000.0,1699.0,9.4,3.9,1335,,,12,0,,"Sản phẩm Product 6479 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_98ff7276,crawled,fptshop,True,2025-10-01 21:17:02.142102,https://fptshop.com/product/0b3fe4be
,OPPO Product 2470,OPPO,tai-nghe,tai-nghe,573.2916666666666,13759000.0,840.8333333333334,31.8,3.7,419,,,12,0,,"Sản phẩm Product 2470 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_d0972ee7,crawled,fptshop,True,2025-10-01 21:17:02.251709,https://fptshop.com/product/efd6bb29
,Apple Product 4029,Apple,tai-nghe,tai-nghe,1861.2916666666667,44671000.0,2184.7916666666665,14.8,3.7,254,,,12,0,,"Sản phẩm Product 4029 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_83889c53,crawled,fptshop,True,2025-10-01 21:17:02.362349,https://fptshop.com/product/aec5d977
,Apple Product 7207,Apple,tai-nghe,tai-nghe,290.4166666666667,6970000.0,431.7916666666667,32.7,4.0,788,,,12,0,,"Sản phẩm Product 7207 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_03874f63,crawled,fptshop,False,2025-10-01 21:17:02.476059,https://fptshop.com/product/8be3a9d0
,Vivo Product 8867,Vivo,tai-nghe,tai-nghe,411.2083333333333,9869000.0,,,3.7,467,,,12,0,,"Sản phẩm Product 8867 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_9adc28ed,crawled,fptshop,False,2025-10-01 21:17:02.583712,https://fptshop.com/product/5be4a76f
,OPPO Product 9936,OPPO,tai-nghe,tai-nghe,1609.2916666666667,38623000.0,1988.5,19.1,3.8,124,,,12,0,,"Sản phẩm Product 9936 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_f5dd54f0,crawled,fptshop,True,2025-10-01 21:17:02.684687,https://fptshop.com/product/6045f26e
,Asanzo Product 3903,Asanzo,tai-nghe,tai-nghe,1546.5416666666667,37117000.0,,,4.8,1285,,,12,0,,"Sản phẩm Product 3903 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_6b58d6cc,crawled,fptshop,True,2025-10-01 21:17:02.794028,https://fptshop.com/product/0e81cffc
,Asanzo Product 4146,Asanzo,tai-nghe,tai-nghe,675.9166666666666,16222000.0,946.5833333333334,28.6,3.7,1616,,,12,0,,"Sản phẩm Product 4146 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_aa712495,crawled,fptshop,True,2025-10-01 21:17:02.906808,https://fptshop.com/product/fe9f606d
,VinSmart Product 9954,VinSmart,tai-nghe,tai-nghe,1465.25,35166000.0,1920.2083333333333,23.7,4.3,796,,,12,0,,"Sản phẩm Product 9954 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_8c4ed5c2,crawled,fptshop,True,2025-10-01 21:17:03.010862,https://fptshop.com/product/2c7ff996
,Asanzo Product 7929,Asanzo,tai-nghe,tai-nghe,908.0416666666666,21793000.0,,,3.5,368,,,12,0,,"Sản phẩm Product 7929 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_5952b57f,crawled,fptshop,True,2025-10-01 21:17:03.118005,https://fptshop.com/product/01c7506c
,VinSmart Product 9923,VinSmart,loa,loa,1964.5416666666667,47149000.0,2322.4166666666665,15.4,3.8,1715,,,12,0,,"Sản phẩm Product 9923 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_763d06ef,crawled,fptshop,True,2025-10-01 21:17:04.432022,https://fptshop.com/product/9dcace37
,Realme Product 1865,Realme,loa,loa,844.2083333333334,20261000.0,,,4.8,43,,,12,0,,"Sản phẩm Product 1865 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_e16de2c5,crawled,fptshop,True,2025-10-01 21:17:04.535140,https://fptshop.com/product/110435df
,Samsung Product 1117,Samsung,loa,loa,371.125,8907000.0,542.375,31.6,3.8,915,,,12,0,,"Sản phẩm Product 1117 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_0e373feb,crawled,fptshop,True,2025-10-01 21:17:04.649697,https://fptshop.com/product/974a64b7
,Xiaomi Product 2548,Xiaomi,loa,loa,1888.0,45312000.0,2439.1666666666665,22.6,4.2,665,,,12,0,,"Sản phẩm Product 2548 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_da04c03f,crawled,fptshop,True,2025-10-01 21:17:04.756745,https://fptshop.com/product/5772d281
,Asanzo Product 9285,Asanzo,loa,loa,2058.4166666666665,49402000.0,,,4.6,251,,,12,0,,"Sản phẩm Product 9285 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_ccedbe28,crawled,fptshop,True,2025-10-01 21:17:04.858510,https://fptshop.com/product/53619040
,Xiaomi Product 6392,Xiaomi,loa,loa,916.4583333333334,21995000.0,1227.4583333333333,25.3,3.9,1150,,,12,0,,"Sản phẩm Product 6392 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_1fa33583,crawled,fptshop,True,2025-10-01 21:17:04.960884,https://fptshop.com/product/9fddf69a
,Samsung Product 5285,Samsung,loa,loa,135.0,3240000.0,181.70833333333334,25.7,4.9,1045,,,12,0,,"Sản phẩm Product 5285 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_68a535c6,crawled,fptshop,True,2025-10-01 21:17:05.076271,https://fptshop.com/product/fad315f5
,VinSmart Product 1020,VinSmart,loa,loa,1391.3333333333333,33392000.0,1721.625,19.2,4.0,1580,,,12,0,,"Sản phẩm Product 1020 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_5564335a,crawled,fptshop,True,2025-10-01 21:17:05.179244,https://fptshop.com/product/e9255922
,Vivo Product 6674,Vivo,loa,loa,540.4166666666666,12970000.0,653.5416666666666,17.3,4.5,826,,,12,0,,"Sản phẩm Product 6674 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_3d003613,crawled,fptshop,True,2025-10-01 21:17:05.280765,https://fptshop.com/product/4266b3b2
,FPT Product 9625,FPT,loa,loa,675.4583333333334,16211000.0,,,3.9,131,,,12,0,,"Sản phẩm Product 9625 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_5bc44ec1,crawled,fptshop,False,2025-10-01 21:17:05.388203,https://fptshop.com/product/d4ed3415
,Vivo Product 8770,Vivo,loa,loa,1260.5416666666667,30253000.0,1515.625,16.8,4.7,27,,,12,0,,"Sản phẩm Product 8770 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_0c529502,crawled,fptshop,True,2025-10-01 21:17:05.490614,https://fptshop.com/product/772700fd
,FPT Product 5743,FPT,loa,loa,585.875,14061000.0,,,4.1,1411,,,12,0,,"Sản phẩm Product 5743 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_9f3794de,crawled,fptshop,False,2025-10-01 21:17:05.593552,https://fptshop.com/product/a371bbda
,Viettel Product 2055,Viettel,loa,loa,1057.875,25389000.0,,,4.2,1929,,,12,0,,"Sản phẩm Product 2055 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_47ad7f0c,crawled,fptshop,True,2025-10-01 21:17:05.701282,https://fptshop.com/product/f4687a9a
,Asanzo Product 7114,Asanzo,loa,loa,1314.7083333333333,31553000.0,,,4.4,511,,,12,0,,"Sản phẩm Product 7114 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_2ecc789c,crawled,fptshop,True,2025-10-01 21:17:05.802989,https://fptshop.com/product/a37c3600
,Apple Product 5457,Apple,loa,loa,714.75,17154000.0,848.875,15.8,3.5,1263,,,12,0,,"Sản phẩm Product 5457 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_274d18fa,crawled,fptshop,True,2025-10-01 21:17:05.911304,https://fptshop.com/product/4530799f
,Asanzo Product 9987,Asanzo,loa,loa,436.1666666666667,10468000.0,,,3.5,1882,,,12,0,,"Sản phẩm Product 9987 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_3414761f,crawled,fptshop,True,2025-10-01 21:17:06.012726,https://fptshop.com/product/cafd503c
,BKAV Product 2644,BKAV,loa,loa,885.9583333333334,21263000.0,1235.9583333333333,28.3,4.0,543,,,12,0,,"Sản phẩm Product 2644 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_96640a25,crawled,fptshop,True,2025-10-01 21:17:06.127780,https://fptshop.com/product/b01fb804
,Samsung Product 3022,Samsung,loa,loa,1706.2083333333333,40949000.0,1966.8333333333333,13.3,3.8,1722,,,12,0,,"Sản phẩm Product 3022 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_7e7f2cf7,crawled,fptshop,False,2025-10-01 21:17:06.239650,https://fptshop.com/product/3ed341b1
,FPT Product 4179,FPT,phu-kien,phu-kien,1524.3333333333333,36584000.0,2046.375,25.5,4.5,973,,,12,0,,"Sản phẩm Product 4179 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_5b51f9f9,crawled,fptshop,True,2025-10-01 21:17:07.549181,https://fptshop.com/product/39eb37bf
,Asanzo Product 2382,Asanzo,phu-kien,phu-kien,1362.625,32703000.0,1998.75,31.8,4.5,386,,,12,0,,"Sản phẩm Product 2382 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_25c0262d,crawled,fptshop,True,2025-10-01 21:17:07.650863,https://fptshop.com/product/0050f58d
,FPT Product 4583,FPT,phu-kien,phu-kien,2075.5416666666665,49813000.0,,,3.9,1138,,,12,0,,"Sản phẩm Product 4583 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_87988c3a,crawled,fptshop,True,2025-10-01 21:17:07.752081,https://fptshop.com/product/19f8ca2f
,OPPO Product 6798,OPPO,phu-kien,phu-kien,205.95833333333334,4943000.0,296.0416666666667,30.4,4.9,1104,,,12,0,,"Sản phẩm Product 6798 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_b66465d7,crawled,fptshop,True,2025-10-01 21:17:07.862874,https://fptshop.com/product/1abbceb4
,Viettel Product 7529,Viettel,phu-kien,phu-kien,2075.25,49806000.0,2454.5,15.5,3.7,1028,,,12,0,,"Sản phẩm Product 7529 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_c5932b90,crawled,fptshop,True,2025-10-01 21:17:07.968353,https://fptshop.com/product/0347c9cf
,Asanzo Product 3083,Asanzo,phu-kien,phu-kien,86.41666666666667,2074000.0,117.33333333333333,26.4,4.7,426,,,12,0,,"Sản phẩm Product 3083 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_eb846d9f,crawled,fptshop,True,2025-10-01 21:17:08.072666,https://fptshop.com/product/2ae16594
,Asanzo Product 8574,Asanzo,phu-kien,phu-kien,857.3333333333334,20576000.0,,,3.9,1233,,,12,0,,"Sản phẩm Product 8574 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_cdf2c2f3,crawled,fptshop,True,2025-10-01 21:17:08.190456,https://fptshop.com/product/51c975be
,FPT Product 1796,FPT,phu-kien,phu-kien,239.33333333333334,5744000.0,,,4.1,1571,,,12,0,,"Sản phẩm Product 1796 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_e1b1b3d2,crawled,fptshop,True,2025-10-01 21:17:08.305830,https://fptshop.com/product/8fc971ac
,Realme Product 3450,Realme,phu-kien,phu-kien,1653.9583333333333,39695000.0,,,3.8,1309,,,12,0,,"Sản phẩm Product 3450 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_404a7926,crawled,fptshop,True,2025-10-01 21:17:08.411056,https://fptshop.com/product/63be5b41
,Asanzo Product 1912,Asanzo,phu-kien,phu-kien,1680.0416666666667,40321000.0,1973.3333333333333,14.9,4.5,756,,,12,0,,"Sản phẩm Product 1912 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_caa57f85,crawled,fptshop,True,2025-10-01 21:17:08.518633,https://fptshop.com/product/4c3bd6b2
,Xiaomi Product 2292,Xiaomi,phu-kien,phu-kien,177.375,4257000.0,242.0,26.7,3.6,1408,,,12,0,,"Sản phẩm Product 2292 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_91f32369,crawled,fptshop,True,2025-10-01 21:17:08.620910,https://fptshop.com/product/6347d0ee
,OPPO Product 2719,OPPO,phu-kien,phu-kien,1303.4583333333333,31283000.0,,,4.3,1104,,,12,0,,"Sản phẩm Product 2719 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_c3ae1821,crawled,fptshop,True,2025-10-01 21:17:08.725118,https://fptshop.com/product/c8285e76
,Viettel Product 2657,Viettel,phu-kien,phu-kien,1609.75,38634000.0,,,4.6,302,,,12,0,,"Sản phẩm Product 2657 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_d2326694,crawled,fptshop,True,2025-10-01 21:17:08.829447,https://fptshop.com/product/74e75026
,Xiaomi Product 5858,Xiaomi,phu-kien,phu-kien,783.375,18801000.0,1152.9583333333333,32.1,4.0,621,,,12,0,,"Sản phẩm Product 5858 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_bc8bca0f,crawled,fptshop,True,2025-10-01 21:17:08.934964,https://fptshop.com/product/ac5e8a53
,FPT Product 4328,FPT,phu-kien,phu-kien,1544.75,37074000.0,2204.2916666666665,29.9,4.9,1369,,,12,0,,"Sản phẩm Product 4328 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_f39616e0,crawled,fptshop,True,2025-10-01 21:17:09.050995,https://fptshop.com/product/609062d4
,Apple Product 1594,Apple,phu-kien,phu-kien,401.1666666666667,9628000.0,587.9583333333334,31.8,3.9,1680,,,12,0,,"Sản phẩm Product 1594 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_eea72185,crawled,fptshop,True,2025-10-01 21:17:09.163327,https://fptshop.com/product/e6770c39
,VinSmart Product 6968,VinSmart,phu-kien,phu-kien,1170.9583333333333,28103000.0,1444.625,18.9,4.2,280,,,12,0,,"Sản phẩm Product 6968 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_1a076557,crawled,fptshop,True,2025-10-01 21:17:09.274037,https://fptshop.com/product/0b95ed88
,Xiaomi Product 1155,Xiaomi,phu-kien,phu-kien,743.4583333333334,17843000.0,,,4.1,869,,,12,0,,"Sản phẩm Product 1155 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_71d56fa9,crawled,fptshop,True,2025-10-01 21:17:09.374382,https://fptshop.com/product/b9ddb6d1
,Xiaomi Product 8574,Xiaomi,phu-kien,phu-kien,1028.0833333333333,24674000.0,1259.6666666666667,18.4,3.8,717,,,12,0,,"Sản phẩm Product 8574 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_0a6f2f0a,crawled,fptshop,True,2025-10-01 21:17:09.475038,https://fptshop.com/product/b9d083f9
,BKAV Product 2533,BKAV,phu-kien,phu-kien,520.5,12492000.0,,,3.9,1831,,,12,0,,"Sản phẩm Product 2533 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_5b196115,crawled,fptshop,True,2025-10-01 21:17:09.575538,https://fptshop.com/product/8c895a1f
,BKAV Product 2844,BKAV,phu-kien,phu-kien,1994.9583333333333,47879000.0,2728.9583333333335,26.9,4.8,978,,,12,0,,"Sản phẩm Product 2844 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_2c433e06,crawled,fptshop,True,2025-10-01 21:17:09.679278,https://fptshop.com/product/34401836
,Xiaomi Product 9349,Xiaomi,phu-kien,phu-kien,726.5833333333334,17438000.0,,,4.5,341,,,12,0,,"Sản phẩm Product 9349 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_f6883c25,crawled,fptshop,False,2025-10-01 21:17:09.790575,https://fptshop.com/product/e61e7d29
,FPT Product 7158,FPT,phu-kien,phu-kien,270.5,6492000.0,300.0833333333333,9.9,4.9,879,,,12,0,,"Sản phẩm Product 7158 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_678d6602,crawled,fptshop,True,2025-10-01 21:17:09.890994,https://fptshop.com/product/d300a66b
,OPPO Product 2101,OPPO,phu-kien,phu-kien,1965.6666666666667,47176000.0,2267.0416666666665,13.3,3.7,1304,,,12,0,,"Sản phẩm Product 2101 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_1d96575d,crawled,fptshop,True,2025-10-01 21:17:09.996023,https://fptshop.com/product/c693398f
,Xiaomi Product 4507,Xiaomi,phu-kien,phu-kien,1102.375,26457000.0,1362.0416666666667,19.1,4.0,683,,,12,0,,"Sản phẩm Product 4507 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_08b87ecb,crawled,fptshop,True,2025-10-01 21:17:10.107297,https://fptshop.com/product/a4d607ea
,Samsung Product 1766,Samsung,may-tinh-ban,may-tinh-ban,46.083333333333336,1106000.0,56.041666666666664,17.8,3.7,1846,,,12,0,,"Sản phẩm Product 1766 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_ac1e5e5a,crawled,fptshop,True,2025-10-01 21:17:11.419066,https://fptshop.com/product/4658d80f
,Asanzo Product 3427,Asanzo,may-tinh-ban,may-tinh-ban,1424.2083333333333,34181000.0,,,4.7,1684,,,12,0,,"Sản phẩm Product 3427 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_bcc352dc,crawled,fptshop,True,2025-10-01 21:17:11.534668,https://fptshop.com/product/dde97ee4
,Samsung Product 9505,Samsung,may-tinh-ban,may-tinh-ban,353.9583333333333,8495000.0,469.0833333333333,24.5,3.6,1335,,,12,0,,"Sản phẩm Product 9505 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_1b058ff8,crawled,fptshop,True,2025-10-01 21:17:11.636338,https://fptshop.com/product/eae0261b
,Xiaomi Product 7862,Xiaomi,may-tinh-ban,may-tinh-ban,406.9166666666667,9766000.0,462.7916666666667,12.1,3.7,317,,,12,0,,"Sản phẩm Product 7862 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_62ce2dfc,crawled,fptshop,False,2025-10-01 21:17:11.853306,https://fptshop.com/product/5e977096
,Viettel Product 1610,Viettel,may-tinh-ban,may-tinh-ban,2021.6666666666667,48520000.0,2465.6666666666665,18.0,4.9,1045,,,12,0,,"Sản phẩm Product 1610 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_ceb47710,crawled,fptshop,True,2025-10-01 21:17:11.957664,https://fptshop.com/product/392b6ff7
,VinSmart Product 3343,VinSmart,may-tinh-ban,may-tinh-ban,774.6666666666666,18592000.0,905.7083333333334,14.5,3.6,1454,,,12,0,,"Sản phẩm Product 3343 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_de576b6f,crawled,fptshop,True,2025-10-01 21:17:12.065966,https://fptshop.com/product/2ef13de4
,OPPO Product 2924,OPPO,may-tinh-ban,may-tinh-ban,895.125,21483000.0,,,4.8,936,,,12,0,,"Sản phẩm Product 2924 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_f9fb3eed,crawled,fptshop,True,2025-10-01 21:17:12.182757,https://fptshop.com/product/37044596
,Apple Product 8938,Apple,may-tinh-ban,may-tinh-ban,401.5416666666667,9637000.0,475.875,15.6,4.2,1857,,,12,0,,"Sản phẩm Product 8938 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_371db63a,crawled,fptshop,True,2025-10-01 21:17:12.289821,https://fptshop.com/product/87f79912
,Realme Product 7819,Realme,may-tinh-ban,may-tinh-ban,1588.375,38121000.0,,,4.2,1398,,,12,0,,"Sản phẩm Product 7819 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_7f2a2036,crawled,fptshop,True,2025-10-01 21:17:12.396145,https://fptshop.com/product/d3603386
,Viettel Product 7559,Viettel,may-tinh-ban,may-tinh-ban,1904.75,45714000.0,,,4.0,785,,,12,0,,"Sản phẩm Product 7559 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_ab3fe8a0,crawled,fptshop,True,2025-10-01 21:17:12.496329,https://fptshop.com/product/a51899ce
,Vivo Product 6049,Vivo,may-tinh-ban,may-tinh-ban,363.8333333333333,8732000.0,455.5416666666667,20.1,3.7,1065,,,12,0,,"Sản phẩm Product 6049 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_35cacf0f,crawled,fptshop,True,2025-10-01 21:17:12.603074,https://fptshop.com/product/8ffe21d1
,Xiaomi Product 5423,Xiaomi,may-tinh-ban,may-tinh-ban,1795.875,43101000.0,2213.7916666666665,18.9,4.9,536,,,12,0,,"Sản phẩm Product 5423 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_b84dc7cf,crawled,fptshop,True,2025-10-01 21:17:12.720925,https://fptshop.com/product/824064dd
,Xiaomi Product 1968,Xiaomi,may-tinh-ban,may-tinh-ban,2014.5,48348000.0,2734.3333333333335,26.3,4.1,249,,,12,0,,"Sản phẩm Product 1968 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_1153d187,crawled,fptshop,True,2025-10-01 21:17:12.827870,https://fptshop.com/product/02b2e60e
,Viettel Product 5436,Viettel,may-tinh-ban,may-tinh-ban,262.125,6291000.0,,,5.0,1457,,,12,0,,"Sản phẩm Product 5436 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_fb1452c0,crawled,fptshop,True,2025-10-01 21:17:12.929176,https://fptshop.com/product/b6492ed3
,Apple Product 9142,Apple,may-tinh-ban,may-tinh-ban,509.6666666666667,12232000.0,,,4.5,410,,,12,0,,"Sản phẩm Product 9142 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_919e53df,crawled,fptshop,True,2025-10-01 21:17:13.041097,https://fptshop.com/product/c86dacb3
,Viettel Product 7445,Viettel,may-tinh-ban,may-tinh-ban,740.2916666666666,17767000.0,966.5416666666666,23.4,4.7,201,,,12,0,,"Sản phẩm Product 7445 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_af511e16,crawled,fptshop,False,2025-10-01 21:17:13.151147,https://fptshop.com/product/b06e27ed
,Asanzo Product 2175,Asanzo,may-tinh-ban,may-tinh-ban,1851.7916666666667,44443000.0,2232.0416666666665,17.0,4.9,232,,,12,0,,"Sản phẩm Product 2175 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_bc70caca,crawled,fptshop,True,2025-10-01 21:17:13.259871,https://fptshop.com/product/535d9cdd
,BKAV Product 5459,BKAV,may-tinh-ban,may-tinh-ban,1764.0,42336000.0,2507.2083333333335,29.6,4.2,1226,,,12,0,,"Sản phẩm Product 5459 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_4030aa5a,crawled,fptshop,False,2025-10-01 21:17:13.362854,https://fptshop.com/product/676c9b78
,FPT Product 8174,FPT,may-tinh-ban,may-tinh-ban,1208.25,28998000.0,1445.9583333333333,16.4,4.7,732,,,12,0,,"Sản phẩm Product 8174 chính hãng, bảo hành 12 tháng",Vietnam,,,,Vietnamese_Crawled,,Vietnam,,,,FPTSHOP_6de4f57c,crawled,fptshop,True,2025-10-01 21:17:13.469379,https://fptshop.com/product/4963e53a
